,,,,,بيانات على مستوى الحي من تعداد 2015 ,,,,,,,,,,,,,,,,,,,,
GOV_CODE,المحافظة,LUAA_CODE,اللواء,DISTRICT_CODE,القضاء,COLLECTION_CODE,التجمع السكاني,AREA_CODE,المنطقة,QUERTER_CODE,الحي,الفئات العمرية,ذكر _اردني,انثى _اردني,ذكر _سوري,انثى _سوري,ذكر _عراقي,انثى _عراقي,ذكر_فلسطيني,انثى_فلسطيني,ذكر _مصري,انثى _مصري,اخرى _ذكر ,اخرى _انثى,المجموع
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,0-4,70,45,12,8,0,0,0,0,8,0,0,0,143
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,10-14,78,57,20,16,0,0,0,0,0,0,0,0,171
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,15-19,53,57,12,4,3,0,0,0,7,0,16,0,152
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,20-24,66,57,4,12,9,0,0,0,6,0,25,7,186
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,25-29,45,41,8,12,0,0,0,0,55,8,10,10,189
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,30-34,38,27,4,16,0,0,0,0,45,0,3,3,136
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,35-39,39,42,8,8,0,0,0,0,56,9,5,16,183
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,40-44,40,31,16,4,0,0,0,0,8,0,3,3,105
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,45-49,44,42,12,0,0,0,0,0,38,0,0,0,136
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,50-54,36,21,0,0,0,0,0,0,0,0,0,0,57
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,55-59,21,18,0,4,2,0,0,0,0,8,0,0,53
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,5-9,79,68,24,4,3,0,0,0,8,0,0,0,186
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,60-64,7,7,0,4,0,0,0,0,0,0,0,0,18
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,65-69,6,15,4,0,0,0,0,0,0,0,0,0,25
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,70-74,15,9,0,0,0,0,0,0,0,0,0,0,24
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,74-79,12,2,0,0,0,0,7,0,0,0,6,0,27
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110112,الطنيب,80+,4,4,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,0-4,13,26,0,0,0,0,0,0,0,0,0,0,39
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,10-14,23,24,0,0,0,0,0,0,0,0,0,0,47
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,15-19,24,43,0,0,0,0,0,0,0,0,0,0,67
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,20-24,17,21,0,0,0,0,0,0,0,0,0,0,38
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,25-29,18,16,0,0,0,0,0,0,0,0,0,2,36
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,30-34,13,14,0,0,0,0,0,0,8,0,0,2,37
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,35-39,19,15,0,0,0,0,0,0,8,0,0,0,42
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,40-44,4,10,0,0,0,0,0,0,0,0,0,0,14
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,45-49,5,20,0,0,0,0,0,0,0,0,0,0,25
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,50-54,21,3,0,0,0,0,0,0,0,0,0,0,24
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,55-59,9,14,0,0,0,0,0,0,0,0,0,0,23
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,5-9,35,22,0,0,0,0,0,0,0,0,0,0,57
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,60-64,7,3,0,0,0,0,0,0,0,0,0,0,10
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,65-69,3,2,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,70-74,6,2,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110113,المنارة,80+,0,3,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,0-4,30,33,52,7,0,0,0,0,56,9,6,0,193
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,10-14,25,35,35,26,0,0,0,0,73,48,9,6,257
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,15-19,41,33,22,36,0,0,0,0,41,33,0,0,206
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,20-24,34,27,18,16,0,0,0,0,143,27,2,0,267
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,25-29,21,18,16,8,0,0,0,0,81,0,9,3,156
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,30-34,29,20,12,16,0,0,0,0,150,17,2,12,258
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,35-39,26,26,15,11,0,0,0,0,75,30,0,7,190
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,40-44,23,22,14,6,0,0,0,0,90,18,4,0,177
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,45-49,18,26,11,12,0,0,0,0,66,9,3,0,145
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,50-54,11,15,0,4,0,0,0,0,44,0,3,0,77
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,55-59,8,4,0,0,0,0,0,0,0,0,3,0,15
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,5-9,52,44,50,15,0,0,0,0,51,51,3,3,269
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,60-64,4,5,0,0,0,0,0,0,0,0,0,0,9
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,65-69,3,5,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,70-74,10,7,0,0,0,0,0,0,0,0,0,0,17
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,74-79,3,9,0,0,0,0,0,0,0,0,0,0,12
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110114,الخضراء,80+,3,5,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,0-4,48,58,4,4,0,0,7,0,9,0,0,0,130
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,10-14,74,39,0,16,0,0,7,21,0,0,0,0,157
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,15-19,63,68,12,0,0,0,0,14,0,0,0,0,157
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,20-24,57,38,4,0,0,2,7,0,7,0,3,3,121
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,25-29,45,37,0,4,0,0,0,0,8,0,0,36,130
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,30-34,45,53,0,0,0,0,0,7,9,0,0,15,129
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,35-39,49,57,8,4,0,0,7,0,23,0,0,13,161
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,40-44,40,50,0,8,0,0,7,0,9,9,0,2,125
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,45-49,41,27,4,0,0,0,0,0,17,0,0,12,101
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,50-54,26,18,4,0,0,0,0,0,9,0,0,0,57
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,55-59,15,14,0,0,2,2,0,0,8,0,0,0,41
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,5-9,88,51,4,8,0,0,7,0,0,0,0,0,158
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,60-64,11,12,0,0,0,0,0,0,0,0,0,0,23
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,65-69,25,7,0,0,0,0,0,0,0,0,0,0,32
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,70-74,13,7,0,0,0,0,0,7,0,0,0,0,27
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,74-79,5,3,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110115,الزيتونة,80+,2,6,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,0-4,92,114,0,0,0,0,0,0,0,0,0,0,206
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,10-14,97,85,0,0,0,0,0,0,27,0,0,6,215
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,15-19,71,73,0,0,0,0,0,0,9,18,0,0,171
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,20-24,88,64,0,0,0,0,0,0,7,0,0,0,159
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,25-29,75,70,0,0,0,0,0,0,9,0,0,0,154
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,30-34,55,69,0,0,0,0,0,0,41,0,0,0,165
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,35-39,44,51,0,4,0,0,0,0,9,9,0,0,117
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,40-44,35,17,0,0,0,0,0,0,8,0,0,0,60
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,45-49,24,38,0,0,0,0,0,0,27,0,0,0,89
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,50-54,22,36,0,0,0,0,0,0,0,0,0,0,58
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,55-59,16,20,0,0,0,0,0,0,0,0,3,0,39
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,5-9,140,113,0,0,0,0,0,0,0,0,0,3,256
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,60-64,9,10,0,0,0,0,0,0,0,0,0,0,19
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,65-69,16,3,0,0,0,0,7,7,0,0,0,0,33
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,70-74,7,3,0,0,0,0,0,0,0,0,0,0,10
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,74-79,0,8,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110116,ارينبة الشرقية,80+,4,4,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,0-4,123,128,0,2,0,0,0,0,0,0,0,0,253
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,10-14,127,116,0,0,0,0,0,0,0,0,0,0,243
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,15-19,115,89,0,0,0,0,0,0,0,0,0,0,204
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,20-24,85,86,0,1,0,0,0,0,0,0,0,0,172
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,25-29,71,57,0,4,0,0,0,0,25,0,0,2,159
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,30-34,46,66,0,0,0,0,0,0,9,0,0,0,121
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,35-39,51,54,0,0,0,0,0,0,15,0,0,0,120
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,40-44,44,64,0,0,0,0,0,0,0,0,0,0,108
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,45-49,31,46,0,0,0,0,0,0,0,0,0,0,77
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,50-54,19,29,0,0,0,0,0,0,0,0,0,0,48
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,55-59,5,19,0,0,0,0,0,0,9,0,0,0,33
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,5-9,155,133,0,3,0,0,0,0,0,0,0,0,291
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,60-64,11,11,0,0,0,0,0,0,0,0,0,0,22
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,65-69,18,14,0,0,0,0,0,0,0,0,0,0,32
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,70-74,11,6,0,0,0,0,0,0,0,0,0,0,17
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,74-79,10,3,0,0,0,0,0,0,0,0,0,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110117,الزعفران,80+,9,6,0,0,0,0,0,0,0,0,0,0,15
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,0-4,27,31,4,12,0,0,0,0,0,0,0,0,74
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,10-14,24,28,8,4,0,0,0,0,0,0,0,0,64
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,15-19,24,16,4,0,0,0,0,0,9,0,0,0,53
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,20-24,30,15,0,0,0,0,0,0,25,0,0,0,70
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,25-29,12,9,0,8,0,0,0,0,25,0,0,2,56
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,30-34,7,12,4,0,0,0,0,0,34,0,0,0,57
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,35-39,3,8,4,4,0,0,0,0,44,0,0,0,63
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,40-44,14,16,4,0,0,0,0,0,0,0,0,0,34
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,45-49,9,12,0,0,0,0,0,0,8,0,0,0,29
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,50-54,8,6,0,0,0,0,0,0,0,0,0,0,14
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,55-59,3,0,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,5-9,32,28,4,16,0,0,0,0,0,0,0,0,80
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,60-64,6,1,0,0,0,0,0,0,0,0,0,0,7
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,65-69,0,1,0,0,0,0,0,0,0,0,0,0,1
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,70-74,0,2,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,74-79,0,2,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110118,صوفة,80+,0,5,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,0-4,31,31,0,0,0,0,0,0,0,0,0,0,62
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,10-14,23,22,0,0,0,0,0,0,9,0,0,0,54
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,15-19,20,12,0,0,0,0,0,0,9,0,0,0,41
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,20-24,24,25,0,0,0,0,0,0,0,0,0,0,49
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,25-29,21,19,0,0,0,0,0,0,33,0,0,0,73
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,30-34,24,15,4,0,0,0,0,0,49,0,8,0,100
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,35-39,25,13,0,0,0,0,0,0,18,0,0,0,56
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,40-44,1,10,0,0,0,0,0,0,35,0,0,0,46
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,45-49,13,5,0,0,0,0,0,0,27,0,0,0,45
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,50-54,8,13,0,0,0,0,0,0,15,0,0,0,36
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,55-59,1,9,0,0,0,0,0,0,0,0,3,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,5-9,18,14,0,0,0,0,0,0,0,0,0,0,32
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,60-64,1,2,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,65-69,0,3,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,70-74,5,5,0,0,0,0,0,0,0,0,0,0,10
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110119,زويزيا,80+,7,1,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,0-4,277,247,4,4,0,0,0,0,0,0,5,0,537
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,10-14,224,199,4,0,0,0,7,7,0,16,0,0,457
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,15-19,212,206,0,0,0,0,7,14,17,0,0,0,456
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,20-24,211,144,0,0,0,0,0,14,42,0,0,0,411
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,25-29,128,143,0,0,0,0,0,7,57,0,10,0,345
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,30-34,127,114,0,0,0,0,0,0,7,0,20,0,268
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,35-39,95,115,0,4,0,0,0,0,36,0,15,0,265
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,40-44,91,86,0,0,0,0,0,0,9,9,10,0,205
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,45-49,64,86,4,0,0,0,0,7,25,8,10,0,204
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,50-54,54,42,0,0,0,0,0,0,8,0,10,0,114
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,55-59,35,27,0,0,0,0,0,0,8,0,5,0,75
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,5-9,230,232,4,0,0,0,7,0,0,0,0,10,483
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,60-64,23,25,0,0,0,0,0,0,0,0,0,0,48
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,65-69,33,18,0,0,0,0,0,0,0,0,0,0,51
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,70-74,9,5,0,0,0,0,0,0,0,0,0,0,14
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,74-79,8,16,0,0,0,0,0,0,0,0,0,0,24
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110120,أم قصير,80+,10,3,0,0,0,0,0,0,0,0,0,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,0-4,41,56,0,0,0,0,0,0,0,0,0,0,97
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,10-14,29,32,0,0,0,0,0,0,0,0,0,0,61
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,15-19,24,17,0,0,0,0,0,0,0,0,0,0,41
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,20-24,20,20,0,0,0,0,0,0,7,0,0,0,47
