عدد السكان 2004 حسب الفئات العمرية والجنسية,,,,,,,,,,,,,,
محافظه,لواء,قضاء,التجمع السكاني,المنطقة,الحي,gis block code,age,اردني,سوري,عراقي,فلسطيني,مصري,اخرى,المجموع
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,0-04,15,0,0,0,4,2,21
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,05-09,20,0,0,0,2,0,22
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,10-14,14,0,0,0,0,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,15-19,15,0,0,0,1,0,16
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,20-24,7,0,1,0,8,6,22
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,25-29,10,0,2,0,8,36,56
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,30-34,6,1,0,0,7,37,51
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,35-39,8,0,0,0,7,16,31
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,40-44,9,0,0,0,2,5,16
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,45-49,5,0,0,0,2,1,8
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,50-54,0,0,0,0,1,0,1
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,55-59,1,0,0,0,0,1,2
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,60-64,7,0,0,0,0,0,7
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,65+,4,0,0,0,0,0,4
العاصمة,لواء الجيزة,قضاء الجيزة,المشتى,المشتى,المشتى,110710400101,unspecified,0,0,0,0,0,1,1
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,0-04,28,0,0,0,0,0,28
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,05-09,35,0,0,0,0,0,35
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,10-14,35,0,0,0,0,0,35
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,15-19,39,0,0,0,0,0,39
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,20-24,20,0,0,0,0,0,20
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,25-29,22,0,0,0,0,0,22
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,30-34,12,0,0,0,0,0,12
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,35-39,12,0,0,0,0,0,12
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,40-44,12,0,0,0,0,0,12
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,45-49,14,0,0,0,0,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,50-54,8,0,0,0,0,0,8
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,55-59,6,0,0,0,0,0,6
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,60-64,3,0,0,0,0,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,المناره,المناره,المناره,110710220101,65+,7,0,0,0,0,0,7
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,0-04,55,1,0,0,0,0,56
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,05-09,46,0,0,0,2,0,48
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,10-14,52,0,0,0,0,0,52
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,15-19,40,0,0,0,1,0,41
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,20-24,37,0,0,0,1,0,38
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,25-29,31,1,1,0,2,0,35
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,30-34,26,0,1,0,3,0,30
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,35-39,15,0,0,0,2,0,17
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,40-44,16,0,0,0,0,0,16
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,45-49,5,0,0,0,2,0,7
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,50-54,11,0,0,0,0,0,11
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,55-59,2,0,0,0,0,0,2
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,60-64,3,0,0,0,0,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,الناصرية,الناصرية,الناصرية,110710350101,65+,13,0,0,0,0,0,13
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,0-04,70,2,0,5,41,0,118
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,05-09,73,1,0,5,39,0,118
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,10-14,73,2,0,0,23,0,98
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,15-19,55,0,0,0,21,0,76
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,20-24,52,4,3,1,36,9,105
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,25-29,47,1,1,2,61,15,127
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,30-34,49,0,1,1,57,13,121
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,35-39,37,0,0,0,45,4,86
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,40-44,25,0,1,0,30,8,64
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,45-49,15,2,0,0,15,2,34
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,50-54,19,0,0,0,8,2,29
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,55-59,15,0,0,0,2,1,18
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,60-64,13,0,0,0,1,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,ام العمد,ام العمد,ام العمد,110710120101,65+,21,0,0,0,0,0,21
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,0-04,190,0,0,0,2,0,192
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,05-09,193,0,0,0,0,0,193
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,10-14,200,0,0,0,0,0,200
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,15-19,178,0,0,0,1,0,179
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,20-24,163,0,0,0,0,2,165
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,25-29,113,0,0,0,1,1,115
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,30-34,91,0,0,0,1,0,92
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,35-39,59,0,0,0,0,0,59
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,40-44,51,0,0,0,2,0,53
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,45-49,45,0,0,0,0,0,45
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,50-54,28,0,0,0,0,0,28
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,55-59,29,0,0,0,0,0,29
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,60-64,21,0,0,0,0,0,21
العاصمة,لواء الجيزة,قضاء الجيزة,ام الوليد,ام الوليد,ام الوليد,110710170101,65+,45,0,0,0,0,0,45
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,0-04,74,0,0,2,4,2,82
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,05-09,76,0,0,2,0,1,79
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,10-14,68,0,0,1,2,0,71
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,15-19,54,0,0,0,3,5,62
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,20-24,77,0,0,0,8,58,143
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,25-29,63,0,0,0,8,38,109
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,30-34,59,0,0,1,8,10,78
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,35-39,30,0,0,1,5,3,39
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,40-44,34,0,0,0,5,0,39
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,45-49,27,0,0,0,4,1,32
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,50-54,22,0,0,0,1,1,24
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,55-59,18,0,0,0,0,0,18
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,60-64,10,0,0,0,0,0,10
العاصمة,لواء الجيزة,قضاء الجيزة,ام رمانه,ام رمانه,ام رمانه,110710330101,65+,22,0,0,0,0,0,22
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,0-04,309,0,0,7,0,0,316
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,05-09,317,0,3,4,0,0,324
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,10-14,279,0,0,3,0,0,282
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,15-19,252,0,0,1,0,0,253
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,20-24,185,0,0,0,0,0,185
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,25-29,143,0,1,1,1,0,146
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,30-34,122,0,0,1,0,0,123
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,35-39,99,0,1,2,0,0,102
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,40-44,68,0,0,1,0,0,69
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,45-49,54,0,0,0,0,0,54
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,50-54,30,0,0,0,0,0,30
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,55-59,26,0,0,0,0,0,26
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,60-64,26,0,0,0,0,0,26
العاصمة,لواء الجيزة,قضاء الجيزة,ام قصير ,ام قصير ,ام قصير ,110710290101,65+,41,0,0,1,0,0,42
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,0-04,48,1,0,0,10,0,59
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,05-09,59,2,0,0,8,0,69
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,10-14,65,0,0,0,4,0,69
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,15-19,52,0,0,0,1,0,53
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,20-24,50,1,1,0,9,1,62
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,25-29,36,0,1,0,18,0,55
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,30-34,32,1,1,0,24,0,58
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,35-39,26,2,0,0,20,0,48
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,40-44,29,0,0,0,11,0,40
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,45-49,17,0,0,0,4,0,21
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,50-54,13,1,0,0,2,1,17
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,55-59,7,0,0,0,1,0,8
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,60-64,14,0,0,0,0,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,جلول,جلول,جلول,110710200101,65+,11,0,0,0,0,0,11
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,0-04,113,0,0,0,0,0,113
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,05-09,149,0,0,0,0,0,149
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,10-14,118,0,0,0,0,0,118
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,15-19,101,0,0,0,1,0,102
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,20-24,81,0,0,0,1,0,82
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,25-29,75,0,0,0,3,0,78
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,30-34,81,0,1,0,2,0,84
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,35-39,61,0,0,0,1,0,62
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,40-44,28,0,0,0,3,0,31
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,45-49,14,0,0,0,2,0,16
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,50-54,29,0,0,0,0,0,29
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,55-59,11,0,0,0,0,0,11
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,60-64,17,0,0,0,0,0,17
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الشموط,حمام الشموط,حمام الشموط,110710530101,65+,30,0,0,0,0,0,30
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,0-04,40,1,0,0,3,3,47
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,05-09,49,2,0,0,0,1,52
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,10-14,42,2,0,0,2,0,46
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,15-19,32,0,0,0,2,1,35
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,20-24,29,0,7,0,8,0,44
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,25-29,24,0,7,0,15,0,46
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,30-34,20,3,3,0,25,1,52
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,35-39,21,1,0,0,21,0,43
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,40-44,14,1,1,0,10,0,26
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,45-49,12,0,1,0,3,1,17
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,50-54,5,0,0,0,0,0,5
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,55-59,1,0,0,0,3,0,4
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,60-64,7,0,0,0,0,0,7
العاصمة,لواء الجيزة,قضاء الجيزة,حمام الطلاق,حمام الطلاق,حمام الطلاق,110710520101,65+,13,0,0,0,0,0,13
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,0-04,29,0,0,0,4,0,33
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,05-09,45,0,0,0,1,0,46
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,10-14,39,0,0,0,2,0,41
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,15-19,43,0,0,0,0,0,43
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,20-24,36,0,0,0,2,0,38
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,25-29,25,0,0,0,20,0,45
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,30-34,27,0,0,0,17,0,44
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,35-39,14,0,0,0,5,0,19
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,40-44,9,0,0,0,9,0,18
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,45-49,20,0,0,0,1,0,21
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,50-54,11,0,0,0,4,0,15
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,55-59,15,0,0,0,0,0,15
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,60-64,9,0,0,1,0,0,10
العاصمة,لواء الجيزة,قضاء الجيزة,حواره,حواره,حواره,110710180101,65+,7,0,0,1,0,0,8
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,0-04,16,5,0,0,0,3,24
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,05-09,10,11,0,0,0,10,31
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,10-14,14,16,0,0,0,8,38
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,15-19,16,18,0,0,0,3,37
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,20-24,18,6,0,0,3,1,28
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,25-29,6,1,0,0,13,1,21
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,30-34,4,3,0,0,5,0,12
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,35-39,4,3,0,0,3,2,12
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,40-44,0,4,0,0,0,3,7
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,45-49,2,0,0,0,1,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,50-54,2,2,0,0,1,0,5
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,55-59,6,3,0,0,0,2,11
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,60-64,2,1,0,0,0,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,خان الزبيب,خان الزبيب,خان الزبيب,110710480101,65+,2,0,0,0,0,0,2
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,0-04,18,0,0,0,4,0,22
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,05-09,20,0,0,0,3,0,23
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,10-14,28,0,0,0,0,0,28
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,15-19,21,0,1,0,2,1,25
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,20-24,9,0,1,0,4,2,16
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,25-29,9,0,2,0,5,1,17
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,30-34,7,0,1,0,6,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,35-39,8,0,0,0,6,0,14
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,40-44,8,0,1,0,3,1,13
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,45-49,6,0,0,0,2,2,10
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,50-54,1,0,1,0,1,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,55-59,3,0,0,0,0,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,60-64,2,0,0,1,0,0,3
العاصمة,لواء الجيزة,قضاء الجيزة,زويزيا,زويزيا,زويزيا,110710280101,65+,6,0,0,0,0,0,6
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,0-04,59,0,0,0,0,0,59
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,05-09,45,0,0,0,0,0,45
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,10-14,35,0,0,0,0,0,35
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,15-19,35,1,0,0,0,0,36
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,20-24,39,0,0,0,1,0,40
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,25-29,39,0,0,0,1,0,40
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,30-34,20,0,0,0,0,0,20
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,35-39,11,0,0,0,0,0,11
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,40-44,12,0,0,0,0,0,12
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,45-49,8,0,0,0,1,0,9
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,50-54,9,0,0,0,0,1,10
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,55-59,4,0,0,0,0,0,4
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,60-64,6,0,0,0,0,0,6
العاصمة,لواء الجيزة,قضاء الجيزة,زينب,زينب,زينب,110710310101,65+,9,0,0,0,0,0,9
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,0-04,23,0,0,1,5,0,29
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,05-09,19,0,0,0,6,1,26
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,10-14,30,0,0,0,1,1,32
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,15-19,23,0,0,0,1,0,24
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,20-24,21,0,0,0,7,1,29
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,25-29,17,0,0,0,16,1,34
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,30-34,9,0,0,0,17,0,26
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,35-39,6,1,0,1,5,1,14
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,40-44,10,0,0,0,5,0,15
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,45-49,8,0,0,0,4,1,13
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,50-54,7,0,0,0,1,0,8
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,55-59,4,0,0,0,0,0,4
العاصمة,لواء الجيزة,قضاء الجيزة,صوفه,صوفه,صوفه,110710270101,60-64,0,0,0,0,0,1,1
